ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
HP Elite X2 G4 i5/8GB/Office 365/Hub 8in1/Keyboard,12000000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.5,8.0
Cần ra đi em dell Vostro 1440 i3 giá rẻ,1290000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,4.0,Khác,320.0,,Phú Yên,,
Gaming FX570 Ryzen 5 Ram 8G SSD 256G GTX 1050,8500000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),3.0,15.95,Ryzen 5,8.0,NVIDIA,256.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
"Bán laptop dell còn mới, dùng siêu mượt",4700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,8.0,Onboard,128.0,Mỹ,Hà Nội,5.0,1.0
Macbook pro 13 2017 | I5/8/256,9500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,21.0
Lenovo Thinkpad P15 G1 i7-10850H T1000 đẹp keng ah,21900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,1.0
𝗗𝗘𝗟𝗟 𝟳𝟮𝟬𝗘 - 𝗜𝟱 𝟲𝗧𝗛/𝟴𝗚/𝟮𝟱𝟲𝗚/ MỎNG 𝗡𝗛𝗘̣ - 𝗭𝗜𝗡 - 𝟵𝟴%🆕,4500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,32.0
TUF I5 11400H Ram 16G RTX3060 bảo hành hãng dài,16500000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Hà Nội,4.5,24.0
Macbookpro,8000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,8.0,Khác,256.0,,Ninh Thuận,,
dell latitude 5520 i7/16/512 fhd góp 0% zin all,11500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,0.0,
Giá Cực Tốt - Ideapad Gaming 3 Bảo Hành T8/2024,14700000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Ryzen 7,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,1.0
HP Pavilon 15AU I5 6200u 4G 128G Vga đồ hoạ 940MX,5500000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Khác,128.0,,Tp Hồ Chí Minh,5.0,2.0
"Sureface Pro 3 nguyên zin (Ram 8/ ssd 256, màn 2K)",4000000.0,Microsoft,Surface Pro 3,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,,256.0,,Kiên Giang,5.0,4.0
"Bán dell in 3505 ryzen 5 15.6"" full .",7999999.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Ryzen 5,8.0,AMD,256.0,,Hà Nội,4.7,15.0
"Zephyrus G14 2022 R7 6800H 16G 1T RX6700 8G14"" QHD",32700000.0,Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),9.0,13.95,Ryzen 7,16.0,AMD,1000.0,,Hà Nội,5.0,4.0
DELL G16 7620 G15 LEGION 5 PRO SLIM 7 ACER NITRO 5,30800000.0,Dell,Alienware,Mới,4.0,15.95,Intel Core i9,16.0,NVIDIA,1000.0,,Hà Nội,5.0,4.0
bán laptop hp i5-8250U ram 4gb hhd 1tb,4300000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),,15.95,Ryzen 5,4.0,Khác,1000.0,,Tp Hồ Chí Minh,4.4,15.0
ASUS GL552V I5 6300HQ GTX 950M 4GB Đẹp 98% Zin,7490000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,,64.0,,Cần Thơ,4.6,22.0
Laptop HP ProBook 640 G8(i7-1185G7/16GB/256GB)14'',11500000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.5,11.0
Sony vaio hồng,4000000.0,Sony,S Series,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,Onboard,128.0,,Bình Phước,,
"Dell XPS 9570, XPS 7590 Máy Siêu Đẹp Chuẩn US 99%",15900000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,28.0
Bán MacBook Air 2020 i5,13500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,,500.0,,Tp Hồ Chí Minh,5.0,1.0
"Thinkpad P5:i7-8850H/64/1tb/P1000/15.6fhd,Mỹ,98-99",17900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,64.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,5.0,7.0
Acer A315 I5 7200u Ram 8G SSD 128+500G-Mạnh mẽ,5500000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,8.0,Onboard,128.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
Dell 7440 mỏng nhẹ,2900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,128.0,,Hà Nội,5.0,2.0
Laptop Samsung Book Pro bản 15.6' Fullbox Mỏng Nhẹ,15990000.0,Samsung,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,Khác,1000.0,,Hà Nội,4.7,15.0
LG GRAM 14 2022 I7 1260P 16G SSD512 WUXGA New 999g,25900000.0,LG,Gram,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,0.0,
Dell latitude 7320 i5-1145G7 / 8 / 256 / 14.0 FHD,11000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,9.0
Không rành dử dụng mac osx bán cho ae trãi nghiệm,1100000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core 2 Duo,2.0,Khác,64.0,,Tp Hồ Chí Minh,1.0,1.0
Hp EtileBook 820 G2 core i7-5600 ram 8gb Ssd 256gb,3700000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1.0,11.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,15.0
LAPTOP HP VĂN PHÒNG I3G5/4GB/256GB SSD,3700000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,Khác,256.0,,Tp Hồ Chí Minh,4.6,7.0
Dell 7559 i7 6700HQ GTX 960 4GB siêu khoẻ gía rẻ,6999999.0,Dell,Inspiron,Mới,4.0,15.95,Intel Core i7,8.0,NVIDIA,750.0,,Hà Nội,5.0,11.0
ThinkPad X1 carbon Gen 6 - i7 8650U/16Gb/256Gb/FHD,10900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,Onboard,256.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
🔴𝗗𝗘𝗟𝗟 𝟯𝟰𝟮𝟭 - 𝗜𝟯 𝟯𝟮𝟭𝟳𝗨 - 𝗦𝗦𝗗 - 𝗩𝗚𝗔 𝗚𝗔𝗠𝗘 - 𝗭𝗜𝗡 - 𝟵𝟵%,3450000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,4.7,3.0
"HP 15DA, i3-7020U,R8G, SSD240G,MX110-2G,15.6 FHD",3800000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,8.0,NVIDIA,250.0,Việt Nam,Tp Hồ Chí Minh,4.5,26.0
Thanh lý laptop dell RAM 4G giá rẻ,1700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i3,4.0,,128.0,,Hà Nội,4.2,11.0
# HP CORE I5 -GEN 11 ( I5 -1135G7),9990000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Đà Nẵng,4.5,19.0
"ASUS A415EA, i5_1135G7, SSD 512G, 14FHD IPS, 98%",10900000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.8,34.0
Dell V3420 Thế hệ 11-Ram 8G SSD 256G BH 8/2023,7900000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i3,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
450 G1 Core i3 RAM 4GB SSD 128GB GIÁ SIÊU HỜI,4400000.0,HP,ProBook,Mới,5.0,15.95,Intel Core i3,4.0,Onboard,128.0,,Đà Nẵng,3.5,4.0
Laptop Hp pavilion notebook core i3-6100u 4gb/128g,2800000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i3,4.0,Onboard,128.0,Thái Lan,Đà Nẵng,,
𝙃𝙋 𝟭𝟰𝘾𝙀 - Văn phòng cơ bản giá hạt dẻ,5200000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,128.0,,Cần Thơ,4.4,5.0
Asus x541s mỏng đẹp Văn phòng - Học tập,2500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Celeron,4.0,Onboard,128.0,,Hà Nội,4.7,7.0
Asus Rog GL552VX i7-6700HQ-8G-240G+1T-GTX950M-4G,10700000.0,Asus,G series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,8.0,NVIDIA,1500.0,,Cần Thơ,4.6,74.0
hp 640g1 i5 4310m/8/128g máy đẹp,3500000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,,
"ASUS X541U, CPU i5/VGA 920MX/120 + 500GB/12GB/FHD",5000000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,,
Macbook Air 2020 M1 nhiều option.,15500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.6,42.0
Dell Latutide 3590 Cảm ứng i5-7200/8G/256/500G,6800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,256.0,,Cần Thơ,5.0,6.0
MACBOOK AIR M1 MÀU XÁM KHÔNGGIAN MAXOPTION 16/512,23990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Khác,16.0,NVIDIA,512.0,,Hà Nội,4.9,11.0
dell inspiron 7610 plus new full box,23500000.0,Dell,Inspiron,Mới,,15.95,Intel Core i7,16.0,NVIDIA,1000.0,,Hà Nội,4.7,3.0
Laptop Lenovo Ideapad 1 11IGL05 N5030/4GB/256GB,3800000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Celeron,4.0,Khác,256.0,,Hà Nội,,
ASUS X402CA I3 3217U 4G 128G SIÊU RẺ,2500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,Onboard,128.0,,Tp Hồ Chí Minh,4.7,4.0
HP Spectre 16-F1023DX i7 1260P 4K OLED VGA - A370M,31900000.0,HP,Spectre,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Khác,1000.0,,Tp Hồ Chí Minh,5.0,23.0
"Lenovo ideapad 3 R5-5500U Ram 8G SSD 256G 14""FHD",7500000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),4.0,13.95,Ryzen 5,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,4.8,54.0
"DELL E7400. I7 8650U, RAM 8G, NVME 256G. BH 6TH",8600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Bình Dương,5.0,21.0
Razer Blade pro 17 2017 gtx 1080 max option,17000000.0,Razer,Blade Pro,Đã sử dụng (chưa sửa chữa),0.0,17.95,Intel Core i7,32.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,,
HP ZHAN 66 PRO 13 - I5 8265U 8G 128+1000G VỎ NHÔM,6500000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.7,27.0
Bán laptop HP Envy,12500000.0,HP,Envy,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Hà Nội,2.0,1.0
laptop nội địa nhật,8700000.0,Panasonic,Dòng Khác,Đã sử dụng (qua sửa chữa),,9.95,Khác,4.0,Khác,128.0,,Cần Thơ,4.3,3.0
máy hp dùng xem ytb chạy dealine autocad vẽ sơ sai,2000000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,AMD,8.0,AMD,128.0,,Tp Hồ Chí Minh,,
Cần bán lap top dell latitude 5501 i7 9850H/16/512,9500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Onboard,512.0,Mỹ,Tp Hồ Chí Minh,4.8,11.0
HP ZBOOK 15 G5 32GRam SSDNvme nguyên zin,16500000.0,HP,ZBook,Mới,9.0,15.95,Intel Core i7,32.0,NVIDIA,512.0,,Tp Hồ Chí Minh,,
Dell n4110.core i5 gen 2.ram 8g.ssd 128g. Pin 1h30,2600000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Đồng Nai,4.3,31.0
lenovo thinkpad t14 i5 10th/16/256Gb/14inh fullhd,9900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,32.0
"Dell i5-6300/4Gb/120Gb/Màn 12,5”HD Máy Nhật",4490000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,4.0,Onboard,128.0,,Cần Thơ,5.0,4.0
MSI 14-B11MOL-420VN-i3-1115G4-8Gb-256Gb-FULL BOX,8990000.0,MSI,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i3,8.0,Onboard,256.0,,Cần Thơ,4.6,74.0
Macbook Pro 13” 2020| i7| 32Gb| 512Gb| mới 99%,22500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,32.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,16.0
IBM P50–WorkStation..XENON V5..i7..16G.256G.M2000M,7850000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Xeon,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,7.0
"Lenovo T480 i5 (8350U,8GB,256GB) USA",6500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.5,14.0
surface pro 8 i7 16 256g,19999000.0,Microsoft,Surface Pro 8,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,16.0,,256.0,,Hà Nội,5.0,3.0
Cần đổi sang PC bán laptop dell precision 3520 a,9000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Khác,512.0,,Tp Hồ Chí Minh,,
Bán Mac A1342 2002 cũ,1000000.0,Apple,Macbook,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core 2 Duo,2.0,Khác,250.0,,Đà Nẵng,5.0,2.0
bán hp victus 16 i5 11400 rtx 3050,12400000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Thừa Thiên Huế,,
Laptop Dell Latitude 7280 i5 8GB mới 99%,6900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,8.0,Onboard,256.0,,An Giang,,
surface pro 6 i5 8g/128+cover+sạc+bút+thẻ512+chuot,10000000.0,Microsoft,Surface Pro 6,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,,
Window lai Tablet X12 Lenovo i5/16gb/512gb Cực Mới,18000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5.0,11.95,Intel Core i5,16.0,Onboard,512.0,,Tp Hồ Chí Minh,,
Thinkpad X240 i5 máy đẹp nhỏ gọn- giá rất rẻ,3900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,2.0
Lenovo Yoga 370 i5 7200U/16/256 13inch X360 touch,6800000.0,Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,34.0
lattop bê cảm ứng i3 thế hệ 8,1700000.0,HP,Detachable,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,8.0,Khác,256.0,,Đồng Nai,4.7,7.0
laptop i3-2348 ram 4gb ssd 120gb còn zin 100%,1200000.0,HP,Dòng Khác,Đã sử dụng (qua sửa chữa),4.0,13.95,Intel Core i3,4.0,Khác,64.0,,Tp Hồ Chí Minh,4.8,6.0
HP Note 15s-fq2558TU i7-1165g7-8G-512G-Xài 72 Ngày,12990000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,8.0,Onboard,512.0,,Cần Thơ,4.6,74.0
🛑LENOVO THINKPAD🛑XÁCH TAY USA MỎNG ĐẸP KENG🛑,3600000.0,Lenovo,ThinkPad,Mới,3.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.9,49.0
Dell N3511 Core i7 1165G7/ 8GB/ 512GB/ FHD Touch,11790000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.4,7.0
MacBook air 2011 ram 4g core i5 có sạc,2600000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,4.0,Khác,64.0,,Tp Hồ Chí Minh,4.5,36.0
Lenovo ThinkPad T410 – Core i5,2100000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i5,4.0,NVIDIA,128.0,,Đắk Lắk,5.0,1.0
Combo Laptop và Màn hình 2k24in,5200000.0,Asus,X series,Đã sử dụng (qua sửa chữa),,13.95,Intel Core i3,8.0,Onboard,128.0,,Bình Dương,5.0,1.0
laptop hp i7 10510u ram 8gb ssd 512gb vga rời 2gb,9800000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i7,8.0,NVIDIA,512.0,,Đắk Lắk,,
LG Gram i7-1260P 16G 512G 14inch FHD+ IPS,19990000.0,LG,Gram,Mới,4.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,5.0,5.0
"MYD92 Macbook pro touch 13"" 2020 M1/16/512 góp 0%",19500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,13.95,Khác,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.3,45.0
DELL LATITUDE I5-5260 R4 SSD128G,3500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Tp Hồ Chí Minh,,
❇️ Laptop Hp 14-Al I3-6100U SSD 120GB siêu mượt,4200000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i3,4.0,Onboard,128.0,,Cần Thơ,,
MACBOOK AIR 2016 l I5 RAM 8 SSD128 FULLBOX LIKENEW,6500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
Lenovo Thinkpad 13 i5/7300,5100000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,2.0
Sufer Go2,3000000.0,Microsoft,Dòng khác,Đã sử dụng (chưa sửa chữa),3.0,9.95,Intel Pentium,4.0,Khác,64.0,,Hà Nội,4.4,7.0
Thanh lí 1 Laptop Asus X441UA i5 đẹp giá rẻ,3400000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,,Intel Core i5,4.0,Onboard,500.0,,Tp Hồ Chí Minh,4.6,14.0
Surface Laptop Go 12.3” FullBox i5 gen10/8GB/128GB,11700000.0,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,128.0,Nhật Bản,An Giang,4.9,7.0
Thenew Macbook 2017 256GB 8GB Likenew,9800000.0,Apple,Macbook Air,Mới,,,Intel Core i5,8.0,Khác,256.0,,Đà Nẵng,5.0,11.0
ASUS EXPERTBOOK - RYZEN 3 3250 / 8GB / 256GB SSD,6500000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Ryzen 3,8.0,Onboard,256.0,,Hà Nội,5.0,1.0
hp envy 15 360 ryzen 5 5625u 8g 256 xoay 360 mới,14500000.0,HP,Envy,Mới,9.0,15.95,Ryzen 5,8.0,AMD,256.0,,Bình Thuận,4.8,7.0
"Laptop HP Zbook 17g3,Nguyên ZIN Giá Rẻ",8500000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i7,16.0,Khác,512.0,,Tp Hồ Chí Minh,,
Asus Core i5 Thế Hệ 8 Ram8. SSD 128 HHD 1T(Đẹp),5990000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,,Intel Core i5,8.0,,1000.0,,Tp Hồ Chí Minh,1.0,1.0
Razer Blade 15 i7-9750H RTX 2070 Màn 240Hz LikeNew,19900000.0,Razer,Blade Stealth,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,3.0,2.0
laptop HP,3000000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,320.0,,Bình Dương,4.0,1.0
Dell Xps 13 9370 I5/16/256 Full HD đẹp 98-99%,11900000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.4,5.0
HP core i7 - RAM 16 GB - SSD 256 GB - Nhanh,5800000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,AMD,256.0,,Tp Hồ Chí Minh,5.0,59.0
máy đẹp hàng like new,8000000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Hà Nội,,
Laptop Dell thế hệ 3,2800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,4.0,Onboard,500.0,Mỹ,Tp Hồ Chí Minh,3.7,8.0
Laptop i5 vga rời chơi game liên minh fifa khỏe,4400000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,128.0,,Bình Dương,5.0,1.0
dell 3543 15.6in i5 5200u 4g sdd 256g full chức nă,3500000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,NVIDIA,256.0,,Hà Nội,4.2,32.0
Laptop Asus X541U i3 8BG RAM 1T HDD cũ,4100000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,8.0,Onboard,1000.0,,Tp Hồ Chí Minh,,
"Laptop Acer B311 11.6"" N4020/4/SSD 128 pin cầm lâu",3890000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),4.0,11.95,Khác,4.0,Onboard,128.0,,Cần Thơ,5.0,34.0
TAHNH LÝ LAP ACER I5 GEN 7 CARD MÀN HÌNH 2GB BH 1-,5699999.0,Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,4.8,64.0
"X1 Nano i7 1160G7 16G 512G 13"" 2K Fullbox 03/2026",21300000.0,Lenovo,Yoga,Mới,3.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,4.6,5.0
Dell thế hệ 11 - Còn Bảo hành lâu dài,6500000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,59.0
Laptop Thinkpad X250 - I5 gen 5_RAM 8G_SSD 128G,3190000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.9,36.0
Laptop Gaming GiGaByte aero 15,9900000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Khác,1000.0,,Cần Thơ,5.0,3.0
Acer Aspire A315,6100000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,4.0,AMD,250.0,,Hà Nội,,
Laptop Toshiba Portege Z30,4800000.0,Toshiba,Portege,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,5.0,2.0
Laptop nhập khẩu Dell 4G Win10 chất lượng BH 1 năm,2000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),9.0,13.95,Khác,4.0,Onboard,320.0,,Tp Hồ Chí Minh,4.6,52.0
✅𝐇𝐏 𝐔𝐒𝐀 𝐂𝐎𝐑𝐄 𝐈𝟓 𝐑𝐀𝐌 𝟖𝐆𝐁 𝐒𝐒𝐃 𝟐𝟓𝟔𝐆𝐁✅Đ𝐄̣𝐏 𝐊𝐄𝐍𝐆✅,3200000.0,HP,Elitebook,Mới,4.0,13.95,Intel Core i5,8.0,Khác,256.0,,Tp Hồ Chí Minh,4.9,49.0
dell presison m3800 i7 man full hd pin ngon loa to,4800000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,NVIDIA,256.0,,Hà Nội,4.6,16.0
