ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
Samsung GalaxyBook Flex i7 gen 11 màn cảm ứng x360,16300000.0,Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.9,24.0
Laptop Lenovo core i5+ card rời (giá thương lượng),4500000.0,Lenovo,Dòng Khác,Đã sử dụng (qua sửa chữa),0.0,15.95,Intel Core i5,8.0,NVIDIA,128.0,,Tp Hồ Chí Minh,,
Laptop Gaming GiGaByte aero 15,9900000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Khác,1000.0,,Cần Thơ,5.0,3.0
DELL LATITUDE 5480 I5 8GB 240GB 14” HD MÁY ĐẸP,4700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,250.0,,Tp Hồ Chí Minh,4.5,2.0
HP Elitebook 840 G i5 RAM 8G/SSD256 FHD 99%,3670000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Khác,256.0,,Tp Hồ Chí Minh,4.1,11.0
Dell Precision 7530 máy trạm 8850H 16GB SSD 512GB,14800000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Hà Nội,4.9,39.0
Dell XPS 15 9560 i7 7700HQ GTX 1050 15.6 Full HD,12500000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,NVIDIA,500.0,,Tp Hồ Chí Minh,4.9,24.0
Dell E5400 Core i7 8665U / 8GB / 256GB / 14.0 FHD,8790000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.4,7.0
Acer Nitro 5 AN515-57-536Q Core i5 11400H GTX 1650,12300000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,4.7,31.0
Surface Book 13.5” 3k cảm ứng i5/8gb/512gb máy đẹp,8800000.0,Microsoft,Surface Book,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,512.0,,An Giang,4.9,7.0
💻💻MacBook Air M1 Option RAM 16GB đẹp 98% giá tốt,19500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),3.0,15.95,Khác,16.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,17.0
Laptop Thinkpad X280 - I5-8350/ 8G/ SSD 256G/ FHD,5790000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,36.0
Acer A515 Core i5 8265U / 8GB / 256GB / 15.6 FHD,6490000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.4,7.0
Dell XPS 9560 i7 7700HQ/16/256 VGA 1050 4gb Fhd,9999999.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,5.0,34.0
ASUS TUF GAMING FX506LI Core i5 10300H GTX 1650Ti,11800000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,Việt Nam,Tp Hồ Chí Minh,4.7,31.0
HP Zbook 14u G5 Core i7 8550U/ 16GB/ 512GB/ VGA 2G,9490000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,AMD,512.0,,Tp Hồ Chí Minh,4.4,7.0
HP Elitebook 840 G7 core i7-10610U ram 16G ssd 512,13800000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,1.0
"Gigabyte Aero 15 XA i7, RTX 2070 8 GB",15000000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,17.0
muốn bán lại laptop HP đã dùng được 2 năm,4500000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),0.0,19.95,AMD,4.0,AMD,250.0,,Đà Nẵng,,
Lenovo T470S core i7-7600U ram 12G ssd 512gb,6900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,1.0
HP Elitebook 840 G6 core i7 8665U/ 8GB/ 512GB/ FHD,8790000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.4,7.0
hp core i3 th1 màn 15.6 sáng đẹp máy còn sạch sẽ h,1400000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,4.0,Onboard,320.0,,Hà Nội,,
Laptop HP EliteBook 820g3 core i7-6600u mõng dánh.,3900000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,15.0
MSI GE66 Raider 10SF Core i7 16GB 1TB RTX 2070 8GB,19900000.0,MSI,GE Series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,NVIDIA,1000.0,Việt Nam,Tp Hồ Chí Minh,4.7,31.0
HP pavilon laptop 15t-eg000 core i5-1135G7 ram 8G,12900000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,1.0
HP Pavlion 13 Core i5 1035G1/ 8GB/ 256GB/ 13.3FHD,8490000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.4,7.0
cần bán lại asus Fx503vm - E4087T,8000000.0,Asus,FX Series/ZX Series,Đã sử dụng (qua sửa chữa),,15.95,Intel Core i5,16.0,NVIDIA,1000.0,,Kiên Giang,4.7,2.0
Laptop Dell Latitude 7280 - I5-7200U/ 8G/ SSD 256G,4590000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,36.0
HP i3 thế hệ 6 giá 2tr6,2600000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,4.0,Onboard,128.0,,Sóc Trăng,,
Dell Latitude 7480 Core i7 6600U/ 8GB/ 512GB/ FHD,6590000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.4,7.0
tl lap hp 245 g8 r3 5300U,6000000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Ryzen 3,4.0,AMD,256.0,,Tp Hồ Chí Minh,3.3,3.0
Laptop Dell Inspiron 5502 Fullbox,15000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,,512.0,,Bình Thuận,5.0,1.0
ASUS TUF FX516PC,16500000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,32.0,NVIDIA,512.0,,Đà Nẵng,2.5,2.0
En cần pass lại laptop asus Vivobook hàng FPT ạ,6000000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Đà Nẵng,4.7,19.0
Surface laptop studio i7/32/2TB RTX A2000,32500000.0,Microsoft,Dòng khác,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,32.0,NVIDIA,1000.0,,Hà Nội,3.7,3.0
hp 8470 i5 3210 hp 430 43 6320 2530 4440s 42 350g1,290000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Khác,4.0,Onboard,250.0,,Tp Hồ Chí Minh,4.7,45.0
Dell Precision 5550 i9 10885H T2000 15.6-Inch FHD,26990000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i9,32.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,24.0
Alienware X14R1 like new có box!,32600000.0,Dell,Alienware,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,4.5,12.0
Laptop dell I5 cảm ứng VGA 2G,4300000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,,Intel Core i5,8.0,NVIDIA,128.0,,Hải Dương,3.6,3.0
Asus UX325 I5-1135G7 Ram 8G SSD 256G 13.3FHD Zin,10000000.0,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,4.8,54.0
asus X202e vỏ nhôm sáng đẹp nhỏ gọn,2200000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),1.0,11.95,Intel Core i3,4.0,Onboard,500.0,,Hà Nội,,
HP Spectre V107 siêu mỏng viền vàng i5/8/256/FHD,7900000.0,HP,Spectre,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,4.8,11.0
lên đời dư con máy trạm chuyên đồ hoạ. dell m6600,4050000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),,17.95,Intel Core i7,8.0,NVIDIA,512.0,,Hà Nội,5.0,2.0
HP Elite x2 1013 G3 Tablet i5 8350U màn 13Inch 3K,6500000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,24.0
Dell 3568 Core i3 SSD 240G 15 inch,3300000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,4.0,Onboard,250.0,,Tp Hồ Chí Minh,5.0,9.0
"Dell=màu=bạc , tràn viền_ CCorre i5_ram 8Gb_15.6in",9500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Đà Nẵng,4.9,29.0
Acer A315-57 I3-1005G1 8G 256G VGa MX330 15.6FHD,5200000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,8.0,NVIDIA,256.0,Việt Nam,Tp Hồ Chí Minh,4.8,54.0
bán msi zyzen 7,12500000.0,MSI,GX Series,Đã sử dụng (chưa sửa chữa),7.0,15.95,Ryzen 7,8.0,AMD,512.0,,Hà Nội,5.0,7.0
Hp 15-da I3-7020U Ram 8G 256G VGa MX110 15.5 Zin,3800000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,8.0,NVIDIA,256.0,Việt Nam,Tp Hồ Chí Minh,4.8,54.0
HP Elitebook 840 g7 i5 10310U 8/256 SSD USA ZIN,10500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,,Onboard,256.0,,Hà Nội,4.9,39.0
"🔥 𝐓𝐇𝐈𝐍𝐊𝐏𝐀𝐃 𝐗𝟏 𝐓𝐀𝐁𝐋𝐄𝐓 𝐆𝐄𝐍𝟑 I7-16G, MÀN 3K TOUCH",12500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,16.0,Onboard,256.0,,Gia Lai,4.8,4.0
Hp Victus 16 R5-5600H 8G 512G 3050TI 144hz Fullbox,15000000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),3.0,15.95,Ryzen 5,8.0,NVIDIA,512.0,Việt Nam,Tp Hồ Chí Minh,4.8,54.0
"Laptop Dell VOS15 3510 i5-1135G7, 8GD4, 512SSD, 15",12500000.0,Dell,Vostro,Mới,4.0,15.95,Intel Core i5,8.0,,512.0,,Tp Hồ Chí Minh,5.0,4.0
Asus FX506 Gaming i5 10300H Ram 8G 512G 1650 4G,13500000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.8,12.0
"Surface Pro 6 Máy Mượt| Core i5-Gen 8, Giá Tốt",10890000.0,Microsoft,Surface Pro 6,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,128.0,,Đà Nẵng,4.0,2.0
Asus zenbook 14 Q407IQ,9500000.0,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),7.0,13.95,Ryzen 5,8.0,NVIDIA,256.0,,Nam Định,,
Vì lên máy mới nên nhượng lại mac 12in màn retina,7000000.0,Apple,Macbook,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,8.0,Khác,256.0,,Đà Nẵng,,
"Dell latitude 5400 core i5-8365U/8GB/256GB/14"" FHD",6900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Lenovo IdeaPad Gaming 3 i7-10750U Ram8 SSD512 GTX,12300000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,5.0
Asus tp500 cấu hình cao i5 th5 ram8g Máy còn đẹp,3550000.0,Asus,ASUSPRO,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,1000.0,Việt Nam,Hà Nội,,
Laptop sony vaio core i5 gen 2 màn to văn phòng,1850000.0,Sony,E Series,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,6.0,NVIDIA,320.0,,Hà Nội,4.4,8.0
Acer Aspire 3,10980000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,,512.0,,Tp Hồ Chí Minh,5.0,15.0
Hp 430 g3..i7 6600u.Ram 8g.ssd 256g.giá tốt CHO AE,4500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Dell 7490 i5 8350U /8gb/256gb /14in,4900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Đà Nẵng,4.4,56.0
Dell Latitude E5470 i5 gen6 Ram8 SSD128,4700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Khác,128.0,,Tp Hồ Chí Minh,,
LENOVO Core i3-5005U thế hệ 5/500GB có BH có ship,3699000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i3,4.0,Khác,500.0,,Tp Hồ Chí Minh,4.8,14.0
Laptop HP 430 G6 mỏng đẹp i5 8265U/8G/SSD256G/13.3,6899000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,4.8,11.0
🍎Laptop dell 7400 i7 i5 2 cấu hình 8gb 256gb FULL,6400000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,,256.0,,Tp Hồ Chí Minh,4.9,6.0
"MacBook Pro 2020 -13""–(Gray/I5-2.0/16/512)–MWP42",17990000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,16.0,Onboard,512.0,,Hà Nội,5.0,1.0
Dell Vostro 3580 Mỏng Đẹp 96% chuẩn hãng,6800000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,AMD,128.0,,Hà Nội,4.7,7.0
Laptop Lenovo U310 mỏng nhẹ Core i5 RAM 4G SSD 128,2799000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nội,4.8,11.0
cầm đồ tl laptop Dell vostro 3568 core i7-7200u,7200000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,4.0,AMD,128.0,,Đà Nẵng,4.8,5.0
"Macbook pro 13"" 2016",8500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Cần Thơ,4.4,30.0
Dell Latitude 5470 Core i5 6300u Ram 8Gb Siêu Bền,3990000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.6,15.0
Acer Aspire 7 Gaming A715 42G Giá Rẻ,9400000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0.0,15.95,Ryzen 5,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,4.6,9.0
"Macbook Pro 2015 13"" CPU i7, RAM 16GB, SSD 512GB",7990000.0,Apple,Macbook Pro,Đã sử dụng (qua sửa chữa),1.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,5.0,1.0
𝐃𝐄𝐋𝐋 𝐋𝟕𝟒𝟕𝟎 - 𝐈𝟕 𝟲𝘁𝗵-𝟴𝗚/𝟮𝟱𝟲𝗚 - MÀN 𝟐𝐊- CẢM ỨNG-𝟵𝟵%🆕,6800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,32.0
HP 15dy2093dx 15.6 in i5 1135g7 ram 8g SSD 512,8000000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,,
MACBOOK AIR M2 256GB | CHÍNH HÃNG APPLE FULL BOX,23900000.0,Apple,Macbook Air,Mới,7.0,13.95,Khác,8.0,,256.0,,Đắk Lắk,5.0,1.0
"Dell XPS 9360, 9370 8250U hoặc i7 hàng ZIN USA",8400000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,0.0,
HP Zbook Studio G3 máy trạm mỏng nhẹ khỏe i7&Xeon,7500000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Hà Nội,4.8,11.0
Dell Latitude E7480 | I5/I7 8GB 256GB,5900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,21.0
HP Spectre X360 13-ap0013dx/ i7 8565U/ 8G Ram,10500000.0,HP,Spectre,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
ThinkPad đời mới Core i5 -5th 8Gb SSD256 rất nhanh,3000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,,256.0,,Bình Dương,4.8,21.0
"HP 15.bs i3 gen 6, ram 8gb, màn 15.6inch",3700000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,8.0,Onboard,128.0,Việt Nam,Tp Hồ Chí Minh,4.9,28.0
LAPTOP GAMING ACER ASPIRE 7 Ryzen 5/8GB/256GB/1650,11890000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),5.0,15.95,Ryzen 5,8.0,NVIDIA,256.0,,Đắk Lắk,5.0,1.0
"Dell XPS 9360 siêu mỏng i5 8250U/8/256/13.3"" FULL",8799000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,4.8,11.0
Laptop MSI GP62 (Leopard Pro) i7-5700HQ; ram 16Gb,5000000.0,MSI,GP Series,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Hà Nội,2.0,4.0
cần bán gấp laptop Dell,2000000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,AMD,8.0,Khác,250.0,,Đắk Nông,4.0,1.0
Thanh lý Lap HP Notebook 14inch FHD giá tốt.,6500000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,2.0
ACER NITRO 5 RYZEN 5600H 8G 512G GTX1650 144Hz !!!,12900000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),2.0,15.95,Ryzen 5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,14.0
Laptop Dell XPS 9320 i7-1260P 16GB 512GB 3.5K OLED,23800000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,4.0,4.0
"Surface pro 7, i7, Ram16, Ssd 1Tb",15900000.0,Microsoft,Surface Pro 7,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,16.0,,1000.0,,Tp Hồ Chí Minh,5.0,2.0
Macbook pro 2019 16inch sx 2021 hàng fpt i9 1T,26500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i9,16.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,4.9,26.0
MacBook Pro M1 13” – (Gray/M1/8GB/256GB) – MYD82,19990000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Khác,8.0,Khác,256.0,,Hà Nội,4.0,1.0
"Surface laptop 3,.i7, 16Gb, SSD.500 GB., 15""",15000000.0,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,,500.0,,Tp Hồ Chí Minh,5.0,2.0
"DELL PRECISION M6700 MAX VGA K5000M, LCD 1 TỈ MÀU",14700000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,17.95,Intel Core i7,32.0,NVIDIA,1500.0,,Tp Hồ Chí Minh,5.0,1.0
"NÓC NHÀ DELL M4600 I7 2960XM, 15.6"" FULL, CARD RỜI",8500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,5.0,1.0
"Bán 2 laptop acer màn hình 14"" core i3 4gb pin lâu",900000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,4.0,Onboard,500.0,,Tp Hồ Chí Minh,5.0,5.0
"𝐋𝐚𝐩𝐭𝐨𝐩 𝐇𝐏 𝐄𝐥𝐢𝐭𝐭𝐞𝐁𝐨𝐨𝐤– 𝐂𝐨𝐫𝐞 𝐢𝟓 – 𝟏𝟒"" 𝐅𝐮𝐥𝐥 𝐇𝐃 𝟏𝟎𝟖𝟎",10900000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,Mỹ,Tp Hồ Chí Minh,4.8,17.0
Acer ES1 533-N4200/RAM 8/GB/500GB/Win10,3500000.0,Acer,Dòng Khác,Mới,3.0,15.95,Intel Pentium,4.0,Onboard,64.0,,Đà Nẵng,5.0,9.0
dư máy dell cần pass hoặc đổi case,1000000.0,Dell,Inspiron,Đã sử dụng (qua sửa chữa),,13.95,Intel Core i3,4.0,,500.0,,Đà Nẵng,3.7,3.0
Laptop Dell latitude I7.6600U ram 8g ssd256,3300000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,6.0
Quá đỉnh Thinkpad X1 Carbon G5 Japan i5/8/256/fhd,6200000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.5,15.0
Acer A315-54 i5/10210U/8GB/240GB M.2/FHD,6000000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,250.0,,Tp Hồ Chí Minh,5.0,10.0
Laptop Thinkpad T495s 14inch đen cũ,15000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,AMD,16.0,Onboard,512.0,,Hà Nội,,
Laptop thinkpad 12 i5 Ram 8GB SSD 120G 12.5 FHD,3750000.0,Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,31.0
Cần bán macbook pro 2012,5000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,Khác,256.0,,Khánh Hòa,,
laptop sony i5 thế hệ 6 ram16gb nhận gl điện thoai,4800000.0,Sony,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,16.0,Khác,256.0,,Tp Hồ Chí Minh,4.9,59.0
"[LIKE NEW 99%] Laptop HP 640 G2 (i5 6300U/Màn 14"")",4500000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,92.0
Macbook Pro 13” 2022 M2 SA 16/512 fullbox 99.99%,32900000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),7.0,13.95,Khác,16.0,Khác,512.0,,Tp Hồ Chí Minh,5.0,15.0
Dell Latitude E5570 i5-6200U/8GB SSD 240GB VGA ON,5300000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,16.0
MacBook Air MWTJ2 i3 / 8 / 256 / 99%,9350000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,5.0,17.0
laptop acer c82kc80 i7 ram8gb nhận gl điện thoại,3500000.0,Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,8.0,Khác,256.0,,Tp Hồ Chí Minh,4.9,59.0
Dell 7348 2in1 cảm ứng soay gập. i3 gen5 8/128gb,4200000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,8.0,Onboard,128.0,,Hà Nội,4.1,10.0
Lenovo G40-70 -CORE I3 /RAM 4 -SIÊU BỀNH,1800000.0,Lenovo,ThinkPad,Mới,3.0,13.95,,4.0,Onboard,64.0,,Đà Nẵng,5.0,9.0
Laptop Dell 5494,11800000.0,Dell,Inspiron,Mới,7.0,13.95,Intel Core i5,8.0,NVIDIA,512.0,Việt Nam,Hà Nội,,
"Macbook Air Retina i5/8/128, 99%",8550000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,17.0
Dell latitude E6510 i7QM Ram 4GB màn 15.6 ZIN +Cặp,2800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,4.0,NVIDIA,250.0,,Hà Nội,4.9,39.0
